"OWC","eHRAF.Name","ID","EA.ID","PSF.Cluster","Coder","H.1.","H.2.a.","H.2.b.","H.3.","H.4.","H.5.","H.6.","H.7.3.","H.7.2.","H.8.","H.9.a.","H.9.b.","H.9.c.","H.9.d.","H.10.","H.11.","H.12.","periods","time","period.count"
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP17","Konso",35,"Ca01",NA,"Coded by CH and revised by AD",13,"GEN","GEN","30, 60",2,"PE",1,2,2,3,2,1,1,1,2,7,3,2,"60",20
"MP19","Mao",32,"Ai47",NA,"Coded by DR and revised by DR",1,"GEN","GEN","30,60",2,"PE",1,2,2,2,2,1,1,1,3,2,2,2,NA,0
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",2,"GEN","GEN","30",1,"Lo",NA,2,2,1,4,NA,NA,1,4,2,2,1,NA,0
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MQ08","Fur",29,"Cb17",NA,"Coded by DR and revised by DR",3,"GEN","GEN","30",1,"PE",2,2,2,2,2.5,NA,NA,1,2.5,6,3,1,"30",10
"MR13","Fellahin",43,"Cd02",NA,"SK",2,"GEN","GEN","30, 60",1,"Fi",1,2,2,1,3,NA,3,3,3,2,2,2,NA,0
"MR13","Fellahin",43,"Cd02",NA,"SK",4,"1936","1936","30",1,"PE",1,2,2,1,0.5,3,NA,NA,3,3,3,1,"30",1
"MR13","Fellahin",43,"Cd02",NA,"SK",10,"1948","1948","30",2,"Fl",1,2,2,1,4,NA,NA,NA,4,3,3,1,"30",1
"MR13","Fellahin",43,"Cd02",NA,"SK",11,"GEN","GEN","30, 60",1,"Lo",1,2,2,2,3,NA,NA,NA,3,4,3,2,"30",2
"MR13","Fellahin",43,"Cd02",NA,"SK",11,"GEN","GEN","30, 60",1,"Lo",1,2,2,2,3,NA,NA,NA,3,4,3,2,"30",2
"MR13","Fellahin",43,"Cd02",NA,"SK",11,"GEN","GEN","30, 60",1,"Lo",1,2,2,2,3,NA,NA,NA,3,4,3,2,"60",2
"MR13","Fellahin",43,"Cd02",NA,"SK",11,"GEN","GEN","30, 60",1,"Lo",1,2,2,2,3,NA,NA,NA,3,4,3,2,"60",2
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"30",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MR13","Fellahin",43,"Cd02",NA,"SK",12,"GEN","GEN","30, 60",1,"Fl",2,2,2,2,2,NA,NA,2,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"30",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",2,"GEN","GEN","30, 60",2,"To",2,2,2,2,2,NA,NA,NA,2,7,3,2,"60",20
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"30",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"30",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"30",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"30",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"60",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"60",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"60",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",4,"GEN","GEN","30, 60",2,"Er",2,2,2,1,3,NA,NA,NA,3,5,3,2,"60",4
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",8,"1950","1950","30",2,"Fl",2,2,2,1,3,3,1,NA,3,3,3,1,"30",1
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",9,"1950","1950","30",2,"GsEp",2,2,2,1,0.5,3,1,1,3,3,3,1,"30",1
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",10,"1949","1950","30",2,"Dr",2,1,1,1,3,3,NA,NA,3,3,3,1,"30",1
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",11,"GEN","GEN","30, 60",2,"CP",1,1,1,1,2,3,NA,NA,3,3,3,2,"30",1
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",11,"GEN","GEN","30, 60",2,"CP",1,1,1,1,2,3,NA,NA,3,3,3,2,"60",1
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",12,"GEN","GEN","30, 60",2,"Dr",2,2,2,2,2,2.5,NA,NA,2.5,4,3,2,"30",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",12,"GEN","GEN","30, 60",2,"Dr",2,2,2,2,2,2.5,NA,NA,2.5,4,3,2,"30",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",12,"GEN","GEN","30, 60",2,"Dr",2,2,2,2,2,2.5,NA,NA,2.5,4,3,2,"60",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",12,"GEN","GEN","30, 60",2,"Dr",2,2,2,2,2,2.5,NA,NA,2.5,4,3,2,"60",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",13,"GEN","GEN","30, 60",2,"Li",2,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"30",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",13,"GEN","GEN","30, 60",2,"Li",2,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"30",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",13,"GEN","GEN","30, 60",2,"Li",2,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"60",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",13,"GEN","GEN","30, 60",2,"Li",2,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"60",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",14,"GEN","GEN","30, 60",2,"PE",1,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"30",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",14,"GEN","GEN","30, 60",2,"PE",1,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"30",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",14,"GEN","GEN","30, 60",2,"PE",1,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"60",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",14,"GEN","GEN","30, 60",2,"PE",1,2,2,1,2,2.5,NA,NA,2.5,4,3,2,"60",2
"MS11","Fulani",25,"Cb24",NA,"Coded by DR and revised by AD",16,"1950","1950","30",2,"To",2,2,2,2,1,1,1,1,1,3,3,1,"30",1
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"30",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"60",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"60",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"60",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"60",20
"MS12","Hausa",26,"Cb26","10","Resolved between AD and CH",19,"GEN","GEN","30, 60, 90",2,"SDS",2,2,2,3,0.5,NA,2,NA,2,7,3,3,"60",20
